design_name,design_id,num_ips,lut_util_pct,ff_util_pct,slice_util_pct,bram_util_pct,dsp_util_pct,io_util_pct,synth_lut_util_pct,synth_ff_util_pct,synth_bram_util_pct,synth_dsp_util_pct,wns_ns,tns_ns,failing_endpoints,total_endpoints,logic_levels,max_logic_levels,data_path_delay_ns,clk_period_ns,congestion_north_pct,congestion_south_pct,congestion_east_pct,congestion_west_pct,congestion_max_pct,has_congestion_hotspot,synth_elapsed_s,opt_elapsed_s,place_elapsed_s,route_elapsed_s,impl_elapsed_s,total_elapsed_s
design_5663,5663,2,0.63,0.48,1.1,0.0,1.22,27.4,,,,,1.551,0.0,0,3246,2,12,6.552,8.333,,,,,,,26.0,9.0,8.0,45.0,62.0,88.0
design_5664,5664,9,9.66,5.82,15.43,3.01,0.54,47.0,,,,,0.122,0.0,0,58409,7,12,7.384,8.333,,,,,,,27.0,100.0,89.0,85.0,274.0,301.0
design_5665,5665,14,25.34,15.62,41.59,7.4,10.0,8.6,,,,,-2.824,-10706.549,8861,108441,14,15,10.727,8.333,95.4955,81.0811,85.2941,89.0625,95.4955,True,30.0,45.0,163.0,263.0,471.0,501.0
design_5666,5666,5,3.23,2.11,5.09,2.74,4.32,34.8,,,,,1.427,0.0,0,12452,5,12,6.011,8.333,,,,,,,25.0,14.0,16.0,48.0,78.0,103.0
design_5667,5667,9,3.93,2.35,6.57,0.55,0.0,23.2,,,,,0.079,0.0,0,15079,8,14,7.264,8.333,,,,,,,26.0,14.0,37.0,78.0,129.0,155.0
design_5668,5668,8,11.27,5.76,16.61,1.37,0.54,37.6,,,,,-2.182,-204.34,276,54558,14,18,10.505,8.333,64.8649,63.0631,82.3529,76.4706,82.3529,False,27.0,20.0,79.0,91.0,190.0,217.0
design_5669,5669,6,7.78,4.8,14.28,3.84,3.65,31.4,,,,,-0.219,-0.447,4,35667,9,12,8.177,8.333,57.6577,66.6667,73.5294,79.4118,79.4118,False,27.0,16.0,57.0,125.0,198.0,225.0
design_5670,5670,18,31.39,19.8,49.17,14.52,11.49,11.8,,,,,-0.103,-0.112,3,181460,0,18,0.879,8.333,67.5676,65.7658,82.3529,83.8235,83.8235,False,28.0,56.0,187.0,163.0,406.0,434.0
design_5671,5671,21,21.68,13.59,34.74,13.97,8.24,50.6,,,,,-2.869,-2261.282,2192,95416,16,18,10.407,8.333,64.8649,65.7658,85.2941,75.0,85.2941,True,30.0,43.0,137.0,122.0,302.0,332.0
design_5672,5672,8,4.58,2.94,7.97,0.55,0.0,8.4,,,,,-0.405,-2.56,9,19722,0,8,1.345,8.333,46.8468,40.5405,44.1176,42.6471,46.8468,False,28.0,22.0,30.0,59.0,111.0,139.0
design_5673,5673,30,58.14,41.46,89.88,0.0,33.51,88.8,,,,,-2.097,-583.806,1933,346601,14,15,10.358,8.333,93.9752,90.0901,87.3162,87.3162,93.9752,True,34.0,104.0,389.0,723.0,1216.0,1250.0
design_5674,5674,12,7.45,5.17,13.04,3.84,6.22,23.8,,,,,0.297,0.0,0,39092,6,11,7.293,8.333,,,,,,,31.0,27.0,60.0,79.0,166.0,197.0
design_5675,5675,26,40.74,24.77,60.02,0.0,11.08,90.6,,,,,0.039,0.0,0,274020,2,17,7.809,8.333,,,,,,,29.0,73.0,279.0,586.0,938.0,967.0
design_5676,5676,28,35.6,20.66,55.14,0.0,14.73,73.0,,,,,-5.265,-21831.717,16712,147868,17,19,13.115,8.333,85.9234,87.3874,91.9118,85.0184,91.9118,True,34.0,56.0,216.0,318.0,590.0,624.0
design_5677,5677,3,2.61,1.48,4.02,0.0,0.0,25.6,,,,,-0.134,-0.333,4,15337,0,8,0.937,8.333,41.4414,48.6486,54.4118,73.5294,73.5294,False,25.0,13.0,29.0,60.0,102.0,127.0
design_5678,5678,23,49.98,31.67,76.64,0.0,7.03,84.8,,,,,-69.943,-28852.338,16959,378989,239,15,77.986,8.333,77.4775,71.1712,76.4706,80.8824,80.8824,False,29.0,82.0,327.0,257.0,666.0,695.0
design_5679,5679,15,20.09,14.65,36.43,10.96,8.65,35.8,,,,,-1.708,-1709.601,2805,106275,12,19,9.558,8.333,85.5856,67.5676,88.2353,92.6471,92.6471,True,31.0,41.0,138.0,163.0,342.0,373.0
design_5680,5680,9,18.79,10.9,26.9,0.0,0.41,32.8,,,,,-1.773,-6724.151,6799,84037,12,32,9.291,8.333,67.5676,75.6757,79.4118,80.8824,80.8824,False,30.0,27.0,125.0,121.0,273.0,303.0
design_5681,5681,2,2.68,1.71,3.07,0.0,0.0,6.2,,,,,2.586,0.0,0,9653,2,17,4.96,8.333,,,,,,,28.0,10.0,15.0,46.0,71.0,99.0
design_5682,5682,27,35.15,20.42,54.62,5.48,2.57,73.6,,,,,-4.415,-7465.646,7822,131808,12,27,12.072,8.333,72.973,73.8739,77.9412,80.8824,80.8824,False,35.0,53.0,217.0,163.0,433.0,468.0
design_5683,5683,21,25.97,16.4,40.21,8.77,6.76,27.6,,,,,-2.338,-669.382,1547,107894,62,62,10.492,8.333,56.7568,54.955,63.2353,70.5882,70.5882,False,34.0,47.0,164.0,123.0,334.0,368.0
design_5684,5684,21,36.74,27.83,59.37,0.0,12.03,19.4,,,,,-9.438,-30240.07,20197,320953,25,25,17.025,8.333,89.1892,75.6757,91.1765,88.9706,91.1765,True,31.0,67.0,289.0,278.0,634.0,665.0
design_5685,5685,16,13.87,8.22,25.25,15.89,3.24,66.8,,,,,-3.782,-2559.312,2712,57087,17,19,11.663,8.333,63.964,78.3784,98.5294,80.8824,98.5294,True,29.0,27.0,93.0,92.0,212.0,241.0
design_5686,5686,17,18.67,9.74,27.46,0.0,2.16,54.8,,,,,-1.938,-913.969,1108,66463,15,15,9.729,8.333,66.6667,62.1622,79.4118,66.1765,79.4118,False,30.0,39.0,98.0,124.0,261.0,291.0
design_5687,5687,21,22.92,14.55,40.68,19.73,12.3,51.0,,,,,-74.156,-37901.836,10334,94440,195,19,82.161,8.333,63.0631,58.5586,85.2941,70.5882,85.2941,True,27.0,43.0,133.0,174.0,350.0,377.0
design_5688,5688,17,22.07,14.02,36.65,0.0,8.24,64.4,,,,,-3.084,-1804.217,1956,88804,13,14,10.842,8.333,60.3604,63.964,75.0,91.1765,91.1765,True,31.0,41.0,134.0,138.0,313.0,344.0
design_5689,5689,4,2.94,1.94,4.36,1.64,2.16,4.2,,,,,2.19,0.0,0,9759,1,6,5.105,8.333,,,,,,,26.0,16.0,15.0,52.0,83.0,109.0
design_5690,5690,23,21.71,14.16,35.13,16.99,10.81,75.2,,,,,-0.084,-11.373,411,91071,0,18,8.105,8.333,54.955,54.955,66.1765,73.5294,73.5294,False,26.0,47.0,130.0,178.0,355.0,381.0
design_5691,5691,25,65.71,26.59,88.62,0.0,5.14,35.8,,,,,-5.234,-153884.062,70081,187056,5,14,13.052,8.333,89.6396,89.161,90.602,91.3603,91.3603,True,40.0,77.0,383.0,4603.0,5063.0,5103.0
design_5692,5692,20,43.94,21.84,66.61,10.96,4.46,40.0,,,,,-3.602,-28345.609,31466,148700,14,17,11.565,8.333,87.8378,85.3604,92.6471,88.8787,92.6471,True,35.0,65.0,246.0,366.0,677.0,712.0
design_5693,5693,18,26.81,20.06,38.42,24.66,8.51,29.2,,,,,-0.77,-3.566,36,213572,10,10,9.08,8.333,81.982,76.5766,85.2941,95.5882,95.5882,True,27.0,56.0,190.0,303.0,549.0,576.0
design_5694,5694,6,1.68,1.35,2.87,0.0,2.16,34.6,,,,,1.235,0.0,0,6885,17,18,7.053,8.333,,,,,,,27.0,11.0,12.0,44.0,67.0,94.0
design_5695,5695,24,27.87,17.78,44.2,8.49,11.62,43.4,,,,,-5.335,-18459.156,12945,128903,22,22,13.189,8.333,86.4865,69.3694,85.2941,88.2353,88.2353,True,32.0,48.0,162.0,151.0,361.0,393.0
design_5696,5696,15,9.01,6.59,16.04,3.56,8.78,26.0,,,,,-0.172,-0.172,1,37204,0,22,0.976,8.333,47.7477,52.2523,54.4118,54.4118,54.4118,False,27.0,107.0,59.0,70.0,236.0,263.0
design_5697,5697,21,27.7,19.56,43.75,0.0,7.97,24.2,,,,,-0.318,-24.089,410,171921,6,24,8.07,8.333,73.8739,70.2703,86.7647,85.2941,86.7647,True,28.0,56.0,174.0,211.0,441.0,469.0
design_5698,5698,22,31.04,18.73,46.45,0.0,7.43,32.0,,,,,0.032,0.0,0,153066,0,25,7.43,8.333,,,,,,,30.0,49.0,201.0,176.0,426.0,456.0
design_5699,5699,26,31.63,17.32,48.65,29.04,5.68,31.8,,,,,-1.5,-588.0,1664,116174,28,29,9.659,8.333,73.8739,88.2883,85.2941,80.8824,88.2883,True,34.0,59.0,217.0,186.0,462.0,496.0
design_5700,5700,11,10.36,6.69,13.49,0.0,4.59,73.0,,,,,0.143,0.0,0,46423,0,14,7.25,8.333,,,,,,,25.0,30.0,46.0,63.0,139.0,164.0
design_5701,5701,27,27.8,17.3,43.71,8.49,14.32,49.2,,,,,-1.9,-731.184,1334,118534,14,19,9.72,8.333,67.5676,62.1622,73.5294,75.0,75.0,False,30.0,51.0,160.0,139.0,350.0,380.0
design_5702,5702,9,3.23,1.96,5.24,0.0,0.0,7.6,,,,,0.643,0.0,0,12938,7,9,7.613,8.333,,,,,,,26.0,15.0,20.0,50.0,85.0,111.0
design_5703,5703,26,59.8,35.21,90.51,0.0,6.49,78.0,,,,,-118.927,-702919.875,93441,235346,400,24,127.058,8.333,94.5946,88.2883,91.1765,94.1176,94.5946,True,41.0,82.0,341.0,407.0,830.0,871.0
design_5704,5704,16,5.93,3.41,9.47,0.0,2.3,25.6,,,,,0.314,0.0,0,18848,7,9,8.067,8.333,,,,,,,26.0,22.0,26.0,56.0,104.0,130.0
design_5705,5705,15,10.15,3.73,12.97,0.55,0.0,27.0,,,,,-194.859,-9476.087,286,15042,646,23,202.707,8.333,69.3694,77.4775,63.2353,69.1176,77.4775,False,29.0,21.0,62.0,74.0,157.0,186.0
design_5706,5706,6,9.59,4.35,12.95,0.0,4.32,61.4,,,,,-121.874,-5953.168,249,21090,380,9,129.269,8.333,56.7568,69.3694,61.7647,60.2941,69.3694,False,29.0,22.0,55.0,69.0,146.0,175.0
design_5707,5707,2,0.85,0.65,1.4,0.0,0.54,25.6,,,,,2.368,0.0,0,2614,5,7,5.106,8.333,,,,,,,27.0,9.0,8.0,44.0,61.0,88.0
design_5708,5708,8,5.44,4.41,8.82,0.0,2.7,73.8,,,,,0.202,0.0,0,30698,0,16,7.511,8.333,,,,,,,31.0,19.0,29.0,60.0,108.0,139.0
design_5709,5709,14,18.94,12.02,30.55,6.3,2.3,37.8,,,,,-2.586,-3093.68,3781,74819,12,53,10.314,8.333,71.1712,77.4775,86.7647,83.8235,86.7647,True,31.0,33.0,114.0,102.0,249.0,280.0
design_5710,5710,25,29.73,20.22,48.64,19.73,10.14,77.2,,,,,-1.161,-3141.022,4363,135710,11,25,8.862,8.333,67.5676,71.1712,82.3529,77.9412,82.3529,False,31.0,47.0,193.0,214.0,454.0,485.0
design_5711,5711,13,10.61,4.71,13.68,3.01,6.62,12.2,,,,,-4.734,-12334.116,5012,30353,3,15,11.312,8.333,53.1532,65.7658,67.6471,63.2353,67.6471,False,26.0,24.0,40.0,57.0,121.0,147.0
design_5712,5712,2,1.56,1.22,2.2,0.0,0.0,3.8,,,,,1.937,0.0,0,7988,0,12,5.572,8.333,,,,,,,31.0,9.0,10.0,43.0,62.0,93.0
design_5713,5713,6,4.1,3.07,7.37,0.0,2.84,62.6,,,,,-0.504,-27.335,145,21788,0,13,8.104,8.333,51.3514,59.4595,66.1765,77.9412,77.9412,False,27.0,17.0,32.0,58.0,107.0,134.0
design_5714,5714,11,13.19,10.88,23.46,0.0,12.16,35.2,,,,,-0.266,-0.266,1,87631,0,17,1.068,8.333,77.4775,65.7658,82.3529,73.5294,82.3529,False,26.0,59.0,109.0,144.0,312.0,338.0
design_5715,5715,12,8.6,6.02,14.61,3.56,4.32,89.8,,,,,0.416,0.0,0,36708,6,15,6.956,8.333,,,,,,,27.0,20.0,57.0,71.0,148.0,175.0
design_5716,5716,11,9.79,5.92,15.68,0.0,1.49,42.4,,,,,-1.99,-597.664,774,39792,13,14,9.839,8.333,73.8739,73.8739,54.4118,66.1765,73.8739,False,32.0,100.0,67.0,86.0,253.0,285.0
design_5717,5717,9,19.75,11.86,31.4,7.12,4.86,32.8,,,,,-2.231,-2172.759,2168,77057,14,16,10.125,8.333,62.1622,75.6757,83.8235,72.0588,83.8235,False,28.0,29.0,118.0,134.0,281.0,309.0
design_5718,5718,24,77.99,48.49,97.95,15.34,15.41,32.4,,,,,-12.997,-111572.805,69617,566247,7,18,19.55,8.333,85.0244,87.2265,93.0606,90.9133,93.0606,True,34.0,115.0,587.0,2854.0,3556.0,3590.0
design_5719,5719,24,42.6,24.82,60.67,0.0,12.03,56.0,,,,,-0.038,-0.077,2,204923,0,24,7.936,8.333,87.3874,93.6937,98.5294,92.6471,98.5294,True,33.0,68.0,287.0,259.0,614.0,647.0
design_5720,5720,15,21.45,14.22,29.15,0.0,7.84,44.2,,,,,-1.308,-4598.141,10334,87258,0,31,2.131,8.333,74.7748,75.6757,88.2353,80.8824,88.2353,True,27.0,131.0,123.0,166.0,420.0,447.0
design_5721,5721,18,22.38,11.95,30.77,0.0,3.24,41.4,,,,,-64.413,-33325.426,8575,73947,236,13,72.607,8.333,57.6577,68.4685,63.2353,58.8235,68.4685,False,30.0,41.0,116.0,214.0,371.0,401.0
design_5722,5722,16,54.69,40.69,86.81,10.68,11.49,30.2,,,,,-1.075,-5220.003,14952,451603,10,22,9.349,8.333,86.7117,87.6689,91.636,92.6011,92.6011,True,32.0,82.0,422.0,1836.0,2340.0,2372.0
design_5723,5723,11,18.49,11.78,32.97,9.32,9.19,30.4,,,,,-2.932,-11976.996,9416,79358,14,15,10.693,8.333,79.2793,69.3694,80.8824,88.2353,88.2353,True,35.0,44.0,127.0,116.0,287.0,322.0
design_5724,5724,22,19.89,11.74,27.4,0.0,12.43,46.2,,,,,-217.983,-38769.527,1434,72545,739,14,225.58,8.333,88.2883,72.973,72.0588,64.7059,88.2883,True,28.0,42.0,135.0,134.0,311.0,339.0
design_5725,5725,9,7.57,7.24,13.44,4.93,12.16,10.2,,,,,-33.919,-12354.769,4403,52462,18,18,40.257,8.333,54.0541,63.0631,72.0588,58.8235,72.0588,False,28.0,29.0,73.0,81.0,183.0,211.0
design_5726,5726,22,32.8,19.65,48.92,0.0,8.92,51.2,,,,,-15.581,-28471.727,11899,168777,72,73,23.543,8.333,66.6667,65.7658,77.9412,88.2353,88.2353,True,29.0,60.0,207.0,199.0,466.0,495.0
design_5727,5727,12,15.54,9.96,24.98,3.84,5.0,23.0,,,,,0.284,0.0,0,104913,10,15,7.33,8.333,,,,,,,28.0,26.0,92.0,100.0,218.0,246.0
design_5728,5728,27,57.29,40.81,90.58,0.0,19.46,35.8,,,,,-6.166,-37169.281,28639,421489,6,23,12.821,8.333,87.6126,86.4865,89.3382,89.3382,89.3382,True,31.0,93.0,403.0,326.0,822.0,853.0
design_5729,5729,12,9.06,5.9,15.13,0.0,3.65,67.6,,,,,0.277,0.0,0,51281,0,10,7.564,8.333,,,,,,,29.0,27.0,58.0,80.0,165.0,194.0
design_5730,5730,10,11.13,7.21,20.43,0.0,3.78,38.0,,,,,-0.068,-0.106,2,46705,11,14,8.27,8.333,63.0631,64.8649,63.2353,70.5882,70.5882,False,29.0,27.0,72.0,82.0,181.0,210.0
design_5731,5731,13,10.32,6.48,17.32,1.92,2.16,15.2,,,,,0.032,0.0,0,46032,10,10,8.253,8.333,,,,,,,27.0,27.0,77.0,86.0,190.0,217.0
design_5732,5732,5,3.1,2.09,5.95,0.0,0.0,1.8,,,,,0.339,0.0,0,14263,9,10,7.958,8.333,,,,,,,28.0,14.0,25.0,62.0,101.0,129.0
design_5733,5733,4,3.3,2.08,4.62,0.0,4.05,70.0,,,,,0.618,0.0,0,11555,7,13,7.7,8.333,,,,,,,25.0,16.0,20.0,47.0,83.0,108.0
design_5734,5734,13,38.44,21.53,52.2,0.0,4.46,33.2,,,,,-1.921,-4141.303,9045,270604,10,14,9.514,8.333,89.6396,85.1211,89.7059,89.7059,89.7059,True,28.0,58.0,265.0,400.0,723.0,751.0
design_5735,5735,11,6.5,4.47,11.98,0.0,2.43,10.0,,,,,-0.248,-0.308,2,32157,0,12,1.049,8.333,74.7748,71.1712,92.6471,82.3529,92.6471,True,30.0,15.0,49.0,67.0,131.0,161.0
design_5736,5736,27,65.99,45.55,92.79,9.86,12.16,75.4,,,,,-71.896,-243891.125,75013,533904,206,16,79.483,8.333,85.7545,93.4685,87.1036,90.1425,93.4685,True,32.0,105.0,471.0,630.0,1206.0,1238.0
design_5737,5737,11,10.76,6.45,14.11,4.38,4.32,27.0,,,,,2.071,0.0,0,26464,9,12,6.29,8.333,,,,,,,27.0,22.0,39.0,54.0,115.0,142.0
design_5738,5738,19,23.35,18.06,39.75,0.0,16.62,31.4,,,,,-0.626,-0.741,2,140827,0,18,1.543,8.333,84.6847,65.7658,80.8824,77.9412,84.6847,False,30.0,55.0,159.0,147.0,361.0,391.0
design_5739,5739,23,41.71,26.08,62.22,5.48,3.24,50.6,,,,,-46.552,-29148.637,15745,292315,80,80,54.602,8.333,79.2793,74.7748,88.2353,83.8235,88.2353,True,27.0,69.0,280.0,233.0,582.0,609.0
design_5740,5740,7,4.59,2.86,6.46,0.0,2.16,21.0,,,,,0.265,0.0,0,16163,8,9,7.246,8.333,,,,,,,27.0,18.0,29.0,57.0,104.0,131.0
design_5741,5741,5,2.54,1.42,3.96,0.0,0.0,29.8,,,,,-0.25,-0.25,1,14725,0,8,1.051,8.333,48.6486,49.5495,61.7647,57.3529,61.7647,False,27.0,10.0,27.0,57.0,94.0,121.0
design_5742,5742,9,5.42,3.48,8.58,3.84,3.78,56.6,,,,,0.082,0.0,0,20745,6,15,7.757,8.333,,,,,,,25.0,19.0,32.0,70.0,121.0,146.0
design_5743,5743,18,32.77,22.02,50.88,0.0,2.57,65.8,,,,,-0.043,-0.043,1,307008,0,14,0.846,8.333,82.8829,78.3784,85.2941,91.1765,91.1765,True,29.0,56.0,244.0,226.0,526.0,555.0
design_5744,5744,11,9.05,4.53,14.08,2.74,5.0,28.2,,,,,-141.93,-18016.205,926,27857,376,17,149.312,8.333,59.4595,59.4595,58.8235,60.2941,60.2941,False,29.0,21.0,62.0,91.0,174.0,203.0
design_5745,5745,16,9.4,5.69,14.2,0.0,12.84,15.0,,,,,0.167,0.0,0,47069,0,16,7.599,8.333,,,,,,,31.0,29.0,60.0,121.0,210.0,241.0
design_5746,5746,15,10.55,7.98,15.81,7.67,11.49,23.8,,,,,0.028,0.0,0,49235,12,17,7.921,8.333,,,,,,,28.0,30.0,58.0,100.0,188.0,216.0
design_5747,5747,23,35.73,20.56,53.97,13.15,3.65,59.8,,,,,-5.669,-5645.866,5444,184352,22,23,13.422,8.333,73.8739,72.0721,88.2353,80.8824,88.2353,True,31.0,56.0,223.0,161.0,440.0,471.0
design_5748,5748,3,1.53,1.67,3.64,0.0,3.24,68.4,,,,,1.818,0.0,0,12341,4,6,5.877,8.333,,,,,,,25.0,89.0,14.0,46.0,149.0,174.0
design_5749,5749,4,1.43,1.31,3.11,0.0,0.0,24.6,,,,,1.501,0.0,0,7851,4,6,6.191,8.333,,,,,,,27.0,85.0,11.0,41.0,137.0,164.0
design_5750,5750,29,40.05,25.39,60.68,0.0,9.86,39.6,,,,,-0.861,-3122.205,8007,237850,7,26,8.298,8.333,85.5856,79.2793,85.2941,88.2353,88.2353,True,31.0,70.0,248.0,231.0,549.0,580.0
design_5751,5751,14,15.53,7.99,23.38,0.0,7.97,31.6,,,,,-166.702,-27873.258,4278,47705,529,15,174.319,8.333,62.1622,75.6757,60.2941,64.7059,75.6757,False,29.0,114.0,109.0,124.0,347.0,376.0
design_5752,5752,29,58.77,38.83,84.21,0.0,7.57,51.2,,,,,-33.081,-113092.094,61934,533764,60,62,41.031,8.333,90.991,95.4955,89.3382,89.2693,95.4955,True,33.0,103.0,458.0,471.0,1032.0,1065.0
design_5753,5753,3,3.96,2.89,7.19,0.0,2.16,11.8,,,,,1.075,0.0,0,15924,0,7,6.679,8.333,,,,,,,26.0,93.0,20.0,49.0,162.0,188.0
design_5754,5754,5,4.85,3.14,8.09,0.0,0.0,36.0,,,,,0.028,0.0,0,27564,7,10,7.378,8.333,,,,,,,28.0,97.0,30.0,63.0,190.0,218.0
design_5755,5755,28,27.66,17.55,45.28,0.0,16.76,65.6,,,,,-2.494,-946.624,1455,122497,14,14,10.408,8.333,63.0631,71.1712,82.3529,72.0588,82.3529,False,32.0,51.0,186.0,143.0,380.0,412.0
design_5756,5756,28,28.49,17.58,42.5,10.96,14.32,55.4,,,,,-1.516,-232.113,540,104836,14,20,9.017,8.333,72.0721,70.2703,73.5294,86.7647,86.7647,True,36.0,52.0,177.0,165.0,394.0,430.0
design_5757,5757,15,31.68,17.81,44.59,3.84,2.43,48.0,,,,,-2.488,-5493.371,9729,242781,13,13,10.602,8.333,88.0349,90.7658,89.2693,87.1094,90.7658,True,32.0,51.0,231.0,624.0,906.0,938.0
design_5758,5758,13,17.91,12.34,30.72,8.49,10.95,6.8,,,,,-1.692,-1892.921,2610,84671,0,16,2.412,8.333,83.7838,70.2703,89.7059,76.4706,89.7059,True,30.0,38.0,121.0,150.0,309.0,339.0
design_5759,5759,16,12.38,7.05,19.78,1.64,1.49,59.0,,,,,-3.175,-1547.506,1540,54039,15,16,11.042,8.333,76.5766,69.3694,73.5294,69.1176,76.5766,False,27.0,24.0,79.0,92.0,195.0,222.0
design_5760,5760,12,14.79,8.99,22.09,0.0,4.32,46.0,,,,,0.13,0.0,0,64637,8,17,7.757,8.333,,,,,,,27.0,32.0,98.0,101.0,231.0,258.0
design_5761,5761,20,33.7,18.71,42.93,1.37,2.57,39.0,,,,,-2.304,-9184.896,8083,109977,0,29,9.989,8.333,77.4775,79.2793,76.4706,86.7647,86.7647,True,33.0,149.0,214.0,164.0,527.0,560.0
design_5762,5762,8,8.67,4.78,15.21,16.44,2.03,26.2,,,,,0.183,0.0,0,29987,0,18,7.299,8.333,,,,,,,30.0,23.0,66.0,104.0,193.0,223.0
design_5763,5763,23,36.43,23.37,55.2,0.0,4.46,60.0,,,,,-1.364,-891.843,2354,258233,10,13,8.651,8.333,100.0,90.5405,89.7978,90.6939,100.0,True,31.0,57.0,275.0,397.0,729.0,760.0
design_5764,5764,28,29.15,16.45,43.71,7.67,5.14,23.6,,,,,-5.531,-5816.691,3987,140447,22,23,12.808,8.333,66.6667,76.5766,79.4118,88.2353,88.2353,True,28.0,54.0,182.0,130.0,366.0,394.0
design_5765,5765,11,10.54,6.74,17.13,0.0,3.65,46.6,,,,,-1.005,-172.202,493,47592,12,18,8.741,8.333,55.8559,63.0631,63.2353,63.2353,63.2353,False,31.0,25.0,72.0,80.0,177.0,208.0
design_5766,5766,14,15.2,8.71,26.88,7.67,2.97,19.6,,,,,-3.181,-2151.761,1908,64187,16,16,11.098,8.333,63.964,75.6757,64.7059,76.4706,76.4706,False,28.0,33.0,106.0,115.0,254.0,282.0
design_5767,5767,26,28.27,16.89,42.93,0.0,6.22,26.0,,,,,-0.857,-13.736,51,139871,0,13,1.872,8.333,66.6667,64.8649,76.4706,89.7059,89.7059,True,33.0,55.0,170.0,133.0,358.0,391.0
design_5768,5768,29,31.09,21.32,50.91,60.0,11.22,96.0,,,,,-4.834,-17832.66,12654,153952,16,17,12.674,8.333,63.964,65.7658,83.8235,88.2353,88.2353,True,37.0,81.0,212.0,235.0,528.0,565.0
design_5769,5769,8,8.74,5.24,14.12,0.0,2.16,22.4,,,,,0.344,0.0,0,41878,6,12,7.385,8.333,,,,,,,27.0,105.0,53.0,81.0,239.0,266.0
design_5770,5770,13,29.45,17.73,46.71,26.85,7.57,38.8,,,,,-3.411,-5533.827,6072,115142,15,28,11.167,8.333,78.3784,63.964,75.0,77.9412,78.3784,False,30.0,57.0,183.0,179.0,419.0,449.0
design_5771,5771,3,8.68,2.62,11.6,0.0,0.0,6.0,,,,,-167.233,-6866.661,122,20562,562,14,174.88,8.333,48.6486,69.3694,48.5294,51.4706,69.3694,False,25.0,105.0,56.0,84.0,245.0,270.0
design_5772,5772,17,21.72,12.61,41.52,0.0,3.78,50.0,,,,,-145.101,-129444.961,25984,88916,302,18,152.314,8.333,65.7658,64.8649,67.6471,69.1176,69.1176,False,36.0,51.0,152.0,498.0,701.0,737.0
design_5773,5773,14,26.0,20.47,42.83,0.0,14.59,32.2,,,,,0.151,0.0,0,193735,7,13,7.651,8.333,,,,,,,30.0,58.0,176.0,187.0,421.0,451.0
design_5774,5774,23,35.99,26.82,58.78,6.58,6.22,24.2,,,,,-1.101,-1131.282,6631,323476,0,15,2.013,8.333,83.7838,80.1802,89.7059,94.1176,94.1176,True,30.0,74.0,279.0,333.0,686.0,716.0
design_5775,5775,25,45.89,28.6,73.3,0.0,10.81,90.0,,,,,-1.499,-1821.881,4971,250720,15,19,9.769,8.333,72.973,73.8739,91.1765,91.1765,91.1765,True,34.0,72.0,297.0,234.0,603.0,637.0
design_5776,5776,6,8.29,8.02,13.77,0.0,12.57,91.4,,,,,-0.652,-2.69,9,56901,0,8,1.593,8.333,73.8739,72.0721,73.5294,83.8235,83.8235,False,28.0,21.0,56.0,66.0,143.0,171.0
design_5777,5777,9,13.77,8.2,18.9,0.0,6.49,19.2,,,,,0.659,0.0,0,58733,0,7,5.016,8.333,,,,,,,27.0,108.0,70.0,88.0,266.0,293.0
design_5778,5778,10,7.49,4.42,11.76,4.11,2.16,19.2,,,,,0.141,0.0,0,32545,9,16,7.488,8.333,,,,,,,31.0,17.0,51.0,86.0,154.0,185.0
design_5779,5779,12,12.72,7.6,17.39,0.0,9.59,45.4,,,,,-120.203,-12488.701,2041,43085,230,12,128.179,8.333,62.1622,71.1712,69.1176,64.7059,71.1712,False,30.0,31.0,93.0,392.0,516.0,546.0
design_5780,5780,16,25.56,15.48,43.67,18.36,11.08,22.2,,,,,-3.145,-7386.741,6031,94858,15,17,11.095,8.333,72.973,63.0631,89.7059,83.8235,89.7059,True,33.0,58.0,172.0,197.0,427.0,460.0
design_5781,5781,4,3.56,2.27,5.24,3.01,2.16,35.4,,,,,0.628,0.0,0,11463,7,7,7.693,8.333,,,,,,,28.0,14.0,21.0,59.0,94.0,122.0
design_5782,5782,6,7.59,4.21,11.93,0.0,0.0,82.2,,,,,0.046,0.0,0,45346,6,11,7.839,8.333,,,,,,,27.0,20.0,57.0,104.0,181.0,208.0
design_5783,5783,14,18.73,12.64,30.48,3.56,5.27,44.8,,,,,-1.5,-541.893,902,108149,0,15,2.548,8.333,81.0811,66.6667,69.1176,73.5294,81.0811,False,28.0,35.0,117.0,101.0,253.0,281.0
design_5784,5784,7,7.32,3.71,9.68,0.0,7.7,3.6,,,,,-1.096,-158.302,361,24716,10,17,8.469,8.333,80.1802,85.5856,80.8824,98.5294,98.5294,True,26.0,23.0,52.0,146.0,221.0,247.0
design_5785,5785,12,12.12,7.9,19.38,0.0,6.08,42.8,,,,,-1.291,-2645.56,4372,60634,11,18,8.759,8.333,77.4775,63.964,75.0,67.6471,77.4775,False,29.0,25.0,85.0,98.0,208.0,237.0
design_5786,5786,25,37.61,22.68,57.2,30.96,6.22,87.6,,,,,-26.13,-7722.452,6113,239744,104,25,34.42,8.333,81.0811,70.2703,86.7647,86.5809,86.7647,True,30.0,72.0,245.0,237.0,554.0,584.0
design_5787,5787,5,0.61,0.33,0.94,0.0,0.14,36.6,,,,,2.674,0.0,0,2039,3,6,5.326,8.333,,,,,,,25.0,9.0,7.0,46.0,62.0,87.0
